RADEK_UCT|00301825|231|0200|00|006409|2329|000|000|000000000|0000000000|0000000000099|000000000000|231|0200|006409|2329|000|000000000|0000000000|0000000000099||||||||-650,00|0,00||
RADEK_UCT|00301825|231|0200|00|006409|2329|000|000|000000000|0000000000|0000000000099|000000000000|231|0200|006409|2329|000|000000000|0000000000|0000000000099||||||||-650,00|0,00||
RADEK_UCT|00301825|797|0377|00|000009|0601|000|000|045244782|0000000000|0000000000000|000000000000|797|0377|000009|0601|000|045244782|0000000000|0000000000000||||||||650,00|0,00||
RADEK_UCT|00301825|797|0377|00|000009|0601|000|000|045244782|0000000000|0000000000000|000000000000|797|0377|000009|0601|000|045244782|0000000000|0000000000000||||||||650,00|0,00||
RADEK_UCT|00301825|797|0377|00|000009|0601|000|000|045244782|0000000000|0000000000000|000000000000|797|0377|000009|0601|000|045244782|0000000000|0000000000000||||||||650,00|0,00||
RADEK_UCT|00301825|797|0377|00|000009|0601|000|000|045244782|0000000000|0000000000000|000000000000|797|0377|000009|0601|000|045244782|0000000000|0000000000000||||||||650,00|0,00||
RADEK_UCT|00301825|797|0315|00|000001|0651|000|000|000000000|0000000000|0000000000000|000000000000|797|0315|000001|0651|000|000000000|0000000000|0000000000000||||||||0,00|650,00||
RADEK_UCT|00301825|797|0315|00|000001|0651|000|000|000000000|0000000000|0000000000000|000000000000|797|0315|000001|0651|000|000000000|0000000000|0000000000000||||||||0,00|650,00||
RADEK_UCT|00301825|797|0315|00|000001|0651|000|000|000000000|0000000000|0000000000000|000000000000|797|0315|000001|0651|000|000000000|0000000000|0000000000000||||||||0,00|650,00||
RADEK_UCT|00301825|797|0315|00|000001|0651|000|000|000000000|0000000000|0000000000000|000000000000|797|0315|000001|0651|000|000000000|0000000000|0000000000000||||||||0,00|650,00||
RADEK_UCT|00301825|797|0231|00|000000|0801|000|000|045244782|0000000000|0000000000000|000000000000|797|0231|000000|0801|000|045244782|0000000000|0000000000000||||||||650,00|0,00||
RADEK_UCT|00301825|797|0231|00|000000|0801|000|000|045244782|0000000000|0000000000000|000000000000|797|0231|000000|0801|000|045244782|0000000000|0000000000000||||||||650,00|0,00||
RADEK_UCT|00301825|797|0231|00|000000|0801|000|000|045244782|0000000000|0000000000000|000000000000|797|0231|000000|0801|000|045244782|0000000000|0000000000000||||||||650,00|0,00||
RADEK_UCT|00301825|797|0231|00|000000|0801|000|000|045244782|0000000000|0000000000000|000000000000|797|0231|000000|0801|000|045244782|0000000000|0000000000000||||||||650,00|0,00||
RADEK_UCT|00301825|797|0231|00|000000|0801|000|000|045244782|0000000000|0000000000000|000000000000|797|0231|000000|0801|000|045244782|0000000000|0000000000000||||||||-650,00|0,00||
RADEK_UCT|00301825|797|0231|00|000000|0801|000|000|045244782|0000000000|0000000000000|000000000000|797|0231|000000|0801|000|045244782|0000000000|0000000000000||||||||-650,00|0,00||
RADEK_UCT|00301825|797|0231|00|000000|0801|000|000|045244782|0000000000|0000000000000|000000000000|797|0231|000000|0801|000|045244782|0000000000|0000000000000||||||||-650,00|0,00||
RADEK_UCT|00301825|797|0231|00|000000|0801|000|000|045244782|0000000000|0000000000000|000000000000|797|0231|000000|0801|000|045244782|0000000000|0000000000000||||||||-650,00|0,00||
POTVRZENO2|Úèetní doklad pøezkoušel:||
VYPIS_BU|--||||--||||
