POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X008R8DL|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|02.05.2013||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 4/2013|odpis|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X008YCQH|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|07.06.2013||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 5/2013|Úèetní odpis v období 5/2013|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X0093FXN|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|02.07.2013||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 6/2013|Úèetní odpis v období 6/2013|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X0099OZG|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|07.08.2013||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 7/2013|Úèetní odpis v období 7/2013|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X009EBAN|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|02.09.2013||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 8/2013|Úèetní odpis v období 8/2013|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X009LCKJ|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|08.10.2013||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 9/2013|Úèetní odpis v období 9/2013|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X009RA6P|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|07.11.2013||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 10/2013|Úèetní odpis v období 10/2013|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X009XD48|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|09.12.2013||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 11/2013|Úèetní odpis v období 11/2013|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00A69K2|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|27.01.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 12/2013|Úèetní odpis v období 12/2013|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00ABLOD|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|19.02.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 1/2014|Úèetní odpis v období 1/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00AHDXI|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|18.03.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 2/2014|Úèetní odpis v období 2/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00AN862|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|11.04.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 3/2014|Úèetní odpis v období 3/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00AS5P7|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|12.05.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 4/2014|Úèetní odpis v období 4/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00AYJHF|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|11.06.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 5/2014|Úèetní odpis v období 5/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00B56HY|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|11.07.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 6/2014|Úèetní odpis v období 6/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00BA3S7|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|11.08.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 7/2014|Úèetní odpis v období 7/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00BGEIA|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|16.09.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 8/2014|Úèetní odpis v období 8/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00BLB7L|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|13.10.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 9/2014|Úèetní odpis v období 9/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00BRD1V|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|13.11.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 10/2014|Úèetní odpis v období 10/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00BWN90|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|15.12.2014||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 11/2014|Úèetní odpis v období 11/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00C3N6F|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|26.01.2015||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 12/2014|Úèetní odpis v období 12/2014|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00CB87B|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|06.03.2015||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 1/2015|Úèetní odpis v období 1/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00CB8BR|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|06.03.2015||KU|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 2/2015|Úèetní odpis v období 2/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00CL2GM|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|22.05.2015|20150501|U|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 3/2015|Úèetní odpis v období 3/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00CR6LZ|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|22.05.2015|20150501|U|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 4/2015|Úèetní odpis v období 4/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00CWN53|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|19.06.2015|20150601|U|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 5/2015|Úèetní odpis v období 5/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00D1I0H|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|16.07.2015|20150630|U|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 6/2015|Úèetní odpis v období 6/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|658,00|UO|MC04X00DCBFS|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|658,00|0|00063584|U|18.09.2015|20150731|U|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 7/2015|Úèetní odpis v období 7/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|657,00|UO|MC04X00DCCFL|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|657,00|0|00063584|U|18.09.2015|20150831|U|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 8/2015|Úèetní odpis v období 8/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|657,00|UO|MC04X00DH7J7|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|657,00|0|00063584|U|15.10.2015|20150930|U|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 9/2015|Úèetní odpis v období 9/2015|0,00|0,00|
POHYB|2101|00000015|58.29.29|DNM|Ostatní aplikaèní software, na fyzickém nosièi|0130010|1,000|657,00|UO|MC04X00DNBUQ|Úèetní odpis dlouhodobého majetku|1|58.29.29|DNM3|ASPI NA OS WINDOWS NT|0730013|0410000|0,00|0,00|657,00|0|00063584|U|23.11.2015|20151031|U|||20051||x x|Neurèeno|1||B444|Úèetní odpis dlouhodobého majetku v období 10/2015|Úèetní odpis v období 10/2015|0,00|0,00|
